k0_1D,k0_2D,S_1D,S_2D
11.305082170492575,2.7182859943189515,4.13296351205094,49.9999780003598
11.95127225638269,2.71828985762532,4.76612565424328,49.9999605277007
13.946089595245645,2.71828610025904,8.17141821996825,49.9999778589438
15.576145975335095,2.718285723699269,6.77052101084529,49.9999795750889
15.094327890377158,2.7182858864650856,6.26232936019858,49.9999785446846
17.230396468547188,2.7182877962078353,7.62465006714652,49.9999687434231
20.02579215777425,2.718286060507422,8.40621892440781,49.9999780469856
21.120264598273803,2.7182898336421752,9.20079378655158,49.9999605739059
790.4599833624663,2.7183195498722057,49.999984075838,49.9998102512669
32.82436130938358,2.7182859007035756,15.007631106667,49.9999781192626
19.39815668381069,2.71829933668922,7.96953676162803,49.9999229872941
24.640711252470773,2.7182956965688203,11.2003423493735,49.9999346130314
19.93561519683081,2.7182859171634215,8.22561441376824,49.9999783893067
20.331737460541284,2.7182859293564565,8.49595913816216,49.999978323224
24.562929636698822,2.718287058558354,11.108444514754,49.9999726623188
20.45554062244675,2.7182869080097807,8.53365864923891,49.9999730466335
20.87658598751205,2.7182874663855747,8.89328254788426,49.9999700448535
20.931210961902416,2.718301601369221,8.87859168126117,49.9999214934508
17.722768863343397,2.7182888825449947,6.02716077388472,49.9999610260881
20.741553897683538,2.7182878481698096,8.72872488683718,49.9999687720327
16.665089774642418,2.718290338771475,8.00637198874341,49.9999558157497
20.859026958382373,2.7182858064837374,8.28008624532996,49.9999790627432
23.380086503536507,2.718286954971286,9.53978957146273,49.9999733060272
22.003421293374164,2.718291080426052,8.74377814014063,49.9999545543659
42.76337849299465,2.71828593428229,13.5838749816391,49.9999782953947
57.922853179859715,2.7182862473469998,15.5800327486272,49.9999763888942
90.04646557928035,2.7182860269863616,18.6075401336403,49.999978098857
32.45422577038506,2.718285943158091,8.79470215791829,49.9999782704884
60.66540321072399,2.7182880222583745,14.9302289641507,49.9999712733178
67.08248450634274,2.7182878381931497,15.7102161731857,49.9999674369669
79.61594901225007,2.7182861201600472,16.5717003598464,49.9999774099644
92.78735404069843,2.7182859646524755,17.7936506595305,49.9999781479392
70.05301365491925,2.718286101457451,15.2988849206074,49.9999776185884
145.19793093623076,2.7182862939480223,21.1486758030318,49.9999782192119
122.49947925615338,2.7182860512481786,19.915465926498,49.9999778125827
90.01964235273611,2.718286179832082,17.3396661174505,49.9999768337557
95.43426147823153,2.718288296007063,17.9677059195858,49.9999654553099
37.21531444198272,2.7182862080512096,8.5211005123355,49.9999771531757
58.38946812295889,2.71828611510814,12.8343720356864,49.9999772705869
77.40697421607763,2.718286943191481,14.9325797039039,49.9999732532695
49.53420401992602,2.7182864627015784,10.6511995796148,49.9999756826506
90.60353737965394,2.7182887952963224,16.8440782598459,49.999961912546
83.72394697929882,2.7182883905435866,16.1811573983156,49.9999651963863
60.24848528538973,2.7182883597256713,12.9756877410999,49.999965458869
214.61888067081097,2.7182914945568597,23.673855783471,49.9999451374273
55.51126257525383,2.718286014199435,9.62922080786892,49.9999781342032
31.77601478304477,2.7182860618636293,5.26748159713031,49.9999777625208
52.50709217109645,2.7182880540853143,8.76755425542314,49.9999657412634
118.05985498089528,2.718286245467386,15.5796945998079,49.9999766505099
60.88239423392046,2.7182858660603264,9.85206389311645,49.9999787800337
101.72710305047538,2.718286043334949,13.1882456809452,49.9999777107321
68.4464432991039,2.7182881859536567,10.3209291512879,49.9999659193616
120.5682387846583,2.718286038217449,14.4321809621982,49.9999777389751
62.83442044452541,2.7182878215617134,9.61993437218583,49.9999673543463
47.59617425994188,2.7182859582612413,7.71778676846534,49.9999781486743
78.33103000521866,2.718286788156871,11.2585800207556,49.999972716886
48.288190408376565,2.7182879042119357,7.69684661379144,49.9999664863557
52.61220218222032,2.7182858532041667,8.25672310072887,49.9999783573006
226.04367872695116,2.7182859393762215,18.0346633621763,49.9999778432885
79.76153622039992,2.718286202967253,11.0013386272814,49.999976871598
71.914905663216,2.7182863129929062,10.3326632912346,49.9999757712524
92.9603165862751,2.7183141535560886,11.783207553225,49.9998288230933
44.963515331323386,2.718286906264858,7.08010429423879,49.9999714971346
22.856315671412517,2.7182855254007676,1.1034646788229,49.9999804908075
54.03942648442028,2.718285819348705,8.18685412381974,49.9999790897202
152.7349006061268,2.718286008918893,14.4105031836409,49.9999779012589
271.52160545704953,2.718286827965828,17.6985724271702,49.9999724829112
28.23862743539274,2.718285984624103,3.0809658060627,49.9999776425937
84.79616509533078,2.7182879620587066,10.5748556888806,49.9999663584547
84.79615543443046,2.718288028764189,10.574855108042,49.9999658172778
30.97863093880253,2.718288018265644,3.44688979073557,49.9999663902288
161.44926718424065,2.718286161700597,14.5946264282225,49.9999773313877
93.4241674535751,2.718286048522037,11.2062622363625,49.9999777382953
135304.34024561118,2.7182871823195476,48.3456728189535,49.9999720006723
159.55007595200829,2.7182862073052845,13.9484015824787,49.9999767833349
349.4933536252708,2.7182889455326147,18.091467078125,49.9999609580866
41.03220171113427,2.7182881498567473,5.1931808595303,49.9999661863182
100.11452345321328,2.7182862815371696,10.5820457041625,49.9999764951587
100.5123998505943,2.7182884934874525,10.5359146083236,49.9999641296103
89.13943111375471,2.7182859430148922,9.83621483322483,49.999977928278
85.16465315438539,2.718285929334493,9.56640153109024,49.99997794149
87.31923988105956,2.718288073879208,9.57522762566306,49.9999664269427
251.10777533282055,2.718286274925672,15.460575574809,49.9999768165997
175.44953736878392,2.718286281788801,13.5697490193479,49.9999767951257
126.9536929990243,2.718286414028267,11.7414058363886,49.9999753688251
104.24208683490225,2.718286361619815,10.6172532458687,49.9999760717324
132.57415789668244,2.7182865177590303,11.7730992059799,49.9999748206246
115.79390187558676,2.7182860014054144,10.5300823123248,49.9999781922238
107.17038516139263,2.71828583905258,10.1076792464807,49.9999788409097
120.66759844027386,2.7182859135051527,10.719987433385,49.9999779902244
75.91934884795155,2.7182856830791917,8.02790961103834,49.9999795507287
65.78642596747454,2.7182859315107257,7.19056846305379,49.9999783112207
61.96233970135776,2.718287866211576,6.75262754714829,49.9999667257516
102.39189844577245,2.7182859554374317,9.46440043233392,49.9999781847831
120.4218832114787,2.7182859839979185,10.2213903846204,49.9999780468698
117.7084098160586,2.7182879706862537,9.99005923056563,49.9999663199795
116.55260138872266,2.7182904775450387,9.36740502546489,49.999949894097
75.96418315621379,2.71828610744521,7.07609842385473,49.9999773171144
149.9853331218526,2.7182898884370816,10.361653265256,49.9999519532851
282.3412661868831,2.7182861423863858,13.4124047298346,49.9999767240671
428.76341009379377,2.7182862688532112,14.783990592103,49.9999765731121
138.40510667980152,2.718286003420018,9.57568768047341,49.9999780736713
72.59874841431763,2.7182859240572945,6.3892648630705,49.9999786736215
64.03144341992551,2.718288273427982,5.5817759459752,49.9999645309007
212.27095306809633,2.7182863014012364,11.2340529543284,49.9999764299121
153.11553926713745,2.718286046911045,9.76865358278235,49.9999774213307
284.9165472828016,2.7182875961162,12.513602797309,49.9999701822196
150.6952323167977,2.718286069681339,9.6946220710561,49.9999776122278
75.39075147498475,2.7182872774931437,6.35890673991583,49.9999703003373
267.7976059254907,2.7182860936492554,12.1994609178707,49.9999774861722
33.08538392433649,2.7182863748503396,1.93027110064812,49.9999786289506
207.02424743079476,2.718288450786212,11.0426495707368,49.999964607059
207.02410087586446,2.7182882611621952,11.0426466271347,49.9999643785189
149.70282421396135,2.7182882273333426,9.55487259055866,49.9999656731857
242.83912824460947,2.7182871969319446,11.7422104611652,49.9999725288288
142.68139148719436,2.71828821269884,9.27926159984292,49.9999667660218
157.0868669045717,2.7182860638699964,9.48734025777094,49.9999778093922
157.08682811374203,2.7182861099317073,9.48733921467163,49.9999773968256
202.04529961871637,2.7182880892960335,10.5403066609846,49.9999657096393
136.59064917275364,2.71828605840915,8.518361212134,49.9999776378533
176.8833639264366,2.718287249992803,9.66063515315677,49.9999721579657
126.32856291780375,2.718286097640379,8.15686854715964,49.999976953792
170.21365522236644,2.718287201404805,9.45608234779042,49.9999716072484
366.29736187449043,2.7182861235080793,12.3579635571502,49.9999774914459
709.6119026769477,2.7182870344735965,14.8651745861034,49.9999724614381
441.51834032064613,2.718287030261964,12.6184315998571,49.9999724804043
322.89574538802503,2.7182862507201753,11.3051150110715,49.9999770650557
330.32813017064257,2.7182861665735327,11.3807450087361,49.9999774092666
315.91366422499726,2.7182883715792294,11.0908414984756,49.9999655434629
333.29986279829524,2.7182861905436524,11.410472044892,49.9999773454568
257.8767204521252,2.7182869404194263,10.410876509194,49.9999712309787
223.35997866695726,2.718285897493796,9.69696514869416,49.9999784946554
457.76162594973147,2.7182860925972516,12.0774503778721,49.9999778132811
713.1407397431669,2.7182861725019523,13.6500126534062,49.9999769791406
457.2688578576038,2.7182880924477524,12.0735211703846,49.999965904551
407.7705268828928,2.7182883518423084,11.5321023550523,49.9999639684157
754.0451910054386,2.7182860637245954,13.4387611409542,49.9999777701353
1168.392271086091,2.718286041552542,14.9138141572946,49.999977717292
347.9312056799662,2.7182862604638998,10.6016503936262,49.9999761770803
12226.059041702863,2.718287087130731,22.1584136863344,49.999970539002
122.14498603448814,2.7182863466584206,6.28855147887114,49.999976733517
225.77621482882788,2.718290400211171,8.98177392411608,49.9999485696286
3666.830673865092,2.71828697335816,18.6437030805213,49.9999717756176
555.0000742930292,2.7182861658819193,12.3386299297719,49.9999770707828
341.01428035182414,2.7182861183323537,10.5820519330486,49.9999769393061
290.78932232558,2.7182861804458716,9.94437227449288,49.999977439524
6362.298093982594,2.718288305896304,20.3621650870792,49.999965550104
467.2079675075412,2.718286962422518,11.7264137598108,49.999971163801
63.91046965375988,2.7182861975959467,3.73032257283614,49.9999769122365
538.183650056098,2.7182880290960645,11.8547901299189,49.9999658533717
387.52242907965257,2.718288007407334,10.3433290251775,49.9999744600713
725.9622182880869,2.718286008137739,12.3680092730848,49.9999778978399
460.79259251283645,2.7182859553050243,10.8626114665698,49.9999782271672
396.7746070344519,2.718285936721788,10.3268125454418,49.9999778758684
496.32774891402164,2.7182860060629532,11.0606709340245,49.9999778146303
1139.858087542105,2.7182869778948446,13.7034105328102,49.9999724894802
521.7834547300565,2.718286028878451,11.1969263056116,49.9999775013903
471.2861286300278,2.718288089567128,10.7789761510591,49.9999656466655
94.98906430439564,2.7182904554565095,4.86036005220257,49.9999511996677
162.29495569351846,2.718287876955146,6.61527498173019,49.999966737312
149.16463420997135,2.7182880263940863,6.31024206654258,49.9999667678286
156.74671706224106,2.7182860856086464,5.72375296050785,49.9999770234448
156.98085556390095,2.718288218302075,5.68342232012706,49.9999649027248
303402.73792293755,2.718290018980293,26.2006049053968,49.9999512056093
58662686.339497454,2.718286846368793,49.9999997477263,49.999972386313
2768.8781860233994,2.7182860413629957,13.9400128593823,49.999977695017
2308.1821048460074,2.7182868278627232,13.4478690986516,49.9999724812964
444.34876708763403,2.718286036623447,8.82912595608063,49.9999777338938
171.39770983576273,2.7182904427206664,5.44033629848412,49.999950104953
354.38089762328576,2.718287315917766,6.24719625030569,49.9999710323726
411.6001825986695,2.718288963057152,5.69874506675353,49.9999611568891
477.0649140610275,2.718289501342191,5.29092691215422,49.9999597698785
485165142.99662095,2.7182885859918446,30.2759615043889,49.99996091017
511.90288843937014,2.7182861889118106,5.65417808987628,49.9999764630022
485165155.9601366,2.718286937985989,30.2797220772805,49.9999722387269
485165161.21302044,2.7182931735757396,30.4252974716452,49.9999335934575
559.8422709602355,2.7182865108736376,5.3657203233087,49.9999752620885
892.8773685148797,2.7182880385839225,5.85654066609805,49.9999650831472
575.3588798871754,2.7182864976443897,5.42778234296563,49.9999748586402
923.0982716719284,2.7182867888531055,6.04081617895652,49.9999738755945
485165088.7486118,2.7182860977008065,24.5206477785256,49.9999774766153
485165088.7486118,2.7182867827774633,24.5206477847978,49.9999738313519
485164264.6710827,2.7182866019173995,24.3013621078172,49.9999740514949
1296.1683819557948,2.7182870792363363,5.88971168828255,49.9999712858642
6787429.403637822,2.7183131176022224,17.1665220479592,49.9998638379105
5220.080923504864,2.7183994667361167,7.47145749224489,49.9987961785711
778.0926711422567,2.7182878695422663,4.49276852961163,4.24988357517639
262.7176250077183,2.7182883509181175,2.6758149880926,49.9999641383681
485165177.07966805,2.718287920366041,23.117505570469,49.9999670021934
1041.587687249987,2.7182874231053824,4.94695212413671,49.999969880821
485163786.73333204,2.7182865102479696,21.7352331339014,49.9999742012592
91974933.80075891,2.7182877613469363,19.9631746612081,49.9999664486498
9050.420115538536,2.7182882044354613,7.72565242456881,49.9999629736367
485165180.27777857,2.718285794923819,23.2213846728643,49.9999790839414
485162050.0411892,2.71828793601112,21.463786668796,49.9999662000861
1018.541273738362,2.718294128903163,4.61620680032057,49.9999287861866
485165168.2444695,2.71851374462194,20.2139790120223,49.9987815721263
670.8153666129592,2.718293193627664,3.98935845703012,49.9999372218847
485165188.22721094,2.7182904319195393,20.2693259127844,49.9999543269526
439.57679786561886,2.718294276539212,3.32967737283385,49.9999379433906
437.85739385123446,2.718293119070754,3.32341871901552,49.9999380483543
10236.67060727739,2.7182945517060935,7.71057472045049,49.9999305650413
485165140.51097393,2.7182879339066486,20.9525445723718,49.9999675480934
50051286.865761876,2.7182876141962646,18.7123363971749,49.9999668555801
485165160.11057895,2.7182900775284824,21.0108381277765,49.9999569755864
485165149.0268842,2.7182889345423282,20.4151199782942,49.9999612634931
485165143.7772995,2.718337674256572,20.1807047522003,49.9995280041045
485165172.22054386,2.7182977879514443,20.5187555312248,49.9999230229937
485165136.9862987,99303.78643947192,19.9514643738036,13.6516299285814
485165172.5700093,2.718357437773973,20.4572327331895,49.9994293037838
485165133.505044,2.71836826019724,20.0568774960799,49.9990728134329
485165169.47674173,2.718336364872746,22.1213258856891,49.9995811001705
69829.63409143881,7.255640083623964,9.54448022159372,41.6420100071362
485165185.7213815,2.718592649064788,21.0165918176217,49.9984008197915
485165179.7539466,2.718375729976307,20.0344492388975,49.998701805567
485165173.4599951,2.7182954826837005,21.2238801450814,49.9999286982743
485165188.4581977,2.7182958467565372,20.0013264040542,49.9999339331634
485165185.2336928,297.8814071901045,19.5896374773894,49.999174432672
485165176.8347076,2.7183325392914903,20.0063822106567,49.9996753681936
42236.705369010284,476920667.7910986,8.84602796086602,30.6544735088756
44.60616159144574,2.7182926369071945,7.79904041859522,49.9999485200688
183.76601050551383,2.7182899192080963,8.07484381432195,49.9999586066459
253.51485862445853,2.718290432903805,7.43937258965631,49.9999576328805
485163915.7907984,2.718343365962588,26.0030575908257,49.9995819206213
13.667715462012572,2.718364460552763,0.0005726707285768,49.9991546869704
15.289464505354418,2.7183134847409876,0.514751229994822,49.9998495064032
19.566528620994532,2.718314948012194,0.930310614706346,49.9998430852992
35.30823073290629,2.7183707808465614,3.20959486027946,49.9991632803778
37.198996439401874,485065583.9960294,2.27737856782536e-06,35.3365335821873
485165186.52117544,485049240.5722795,20.1207820305537,33.6981461881135
485165187.2479537,484173264.9536829,20.0147591491593,33.4370539395046
